ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_Viaggio,FASCIA_ORARIA_VIAGGIO,REGIME,MEZZO_Codice,MEZZO_aggregato,NumViaggi
42,BRIGNOLE,60,CHIAPPETO,Interno,3,1,8,AUTOCARRO,13
42,BRIGNOLE,61,S.MARTINO,Interno,1,1,8,AUTOCARRO,8.2
42,BRIGNOLE,61,S.MARTINO,Interno,3,1,8,AUTOCARRO,17.226
42,BRIGNOLE,61,S.MARTINO,Interno,3,1,9,AUTOARTICOLATO,9.026
42,BRIGNOLE,61,S.MARTINO,Interno,3,2,8,AUTOCARRO,8.579
42,BRIGNOLE,62,ALBARO,Interno,0,1,8,AUTOCARRO,3.833
42,BRIGNOLE,62,ALBARO,Interno,2,1,8,AUTOCARRO,8.579
42,BRIGNOLE,63,S.GIULIANO,Interno,1,1,7,ALTRO MEZZO,8.727
42,BRIGNOLE,63,S.GIULIANO,Interno,1,1,8,AUTOCARRO,18.052
42,BRIGNOLE,63,S.GIULIANO,Interno,3,1,7,ALTRO MEZZO,9.026
42,BRIGNOLE,63,S.GIULIANO,Interno,3,1,8,AUTOCARRO,18.052
42,BRIGNOLE,64,LIDO,Interno,2,2,8,AUTOCARRO,10
42,BRIGNOLE,65,PUGGIA,Interno,2,1,8,AUTOCARRO,8.579
42,BRIGNOLE,65,PUGGIA,Interno,3,1,7,ALTRO MEZZO,8.5
42,BRIGNOLE,65,PUGGIA,Interno,3,1,8,AUTOCARRO,9.026
42,BRIGNOLE,66,STURLA,Interno,3,1,7,ALTRO MEZZO,17.597
42,BRIGNOLE,66,STURLA,Interno,3,1,8,AUTOCARRO,8.571
42,BRIGNOLE,67,QUARTO,Interno,3,1,7,ALTRO MEZZO,9.026
42,BRIGNOLE,69,CASTAGNA,Interno,3,1,10,AUTOTRENO,8.429
42,BRIGNOLE,71,NERVI,Interno,0,1,8,AUTOCARRO,9.026
42,BRIGNOLE,71,NERVI,Interno,1,1,8,AUTOCARRO,9.026
42,BRIGNOLE,71,NERVI,Interno,2,1,8,AUTOCARRO,17.019
42,BRIGNOLE,71,NERVI,Interno,3,1,8,AUTOCARRO,18.052
42,BRIGNOLE,72,Arenzano,Uscita Genova,3,1,7,ALTRO MEZZO,18.052
42,BRIGNOLE,119,Ronco Scrivia,Uscita Genova,0,2,9,AUTOARTICOLATO,11.467
42,BRIGNOLE,119,Ronco Scrivia,Uscita Genova,1,2,9,AUTOARTICOLATO,4.167
42,BRIGNOLE,119,Ronco Scrivia,Uscita Genova,2,2,9,AUTOARTICOLATO,2.967
42,BRIGNOLE,119,Ronco Scrivia,Uscita Genova,3,2,9,AUTOARTICOLATO,1.667
42,BRIGNOLE,129,SESTRI LEVANTE,Uscita Genova,3,1,8,AUTOCARRO,9.026
42,BRIGNOLE,138,Savona,Uscita Genova,3,1,8,AUTOCARRO,9.026
42,BRIGNOLE,139,La Spezia,Uscita Genova,3,1,7,ALTRO MEZZO,9.026
42,BRIGNOLE,140,Alessandria,Uscita Genova,3,1,7,ALTRO MEZZO,9.026
42,BRIGNOLE,140,Alessandria,Uscita Genova,3,1,8,AUTOCARRO,9.026
42,BRIGNOLE,141,Altre zone,Uscita Genova,0,2,8,AUTOCARRO,8.579
42,BRIGNOLE,141,Altre zone,Uscita Genova,0,2,10,AUTOTRENO,22.934
42,BRIGNOLE,141,Altre zone,Uscita Genova,1,2,10,AUTOTRENO,8.334
42,BRIGNOLE,141,Altre zone,Uscita Genova,2,2,10,AUTOTRENO,5.934
42,BRIGNOLE,141,Altre Zone,Uscita Genova,3,1,7,ALTRO MEZZO,18.052
42,BRIGNOLE,141,Altre Zone,Uscita Genova,3,1,8,AUTOCARRO,17.605
42,BRIGNOLE,141,Altre Zone,Uscita Genova,3,1,9,AUTOARTICOLATO,9.026
42,BRIGNOLE,141,Altre zone,Uscita Genova,3,2,10,AUTOTRENO,3.334
43,S.AGATA,2,VOLTRI,Interno,0,2,8,AUTOCARRO,4.333
43,S.AGATA,2,VOLTRI,Interno,3,1,8,AUTOCARRO,8.615
43,S.AGATA,2,VOLTRI,Interno,3,2,8,AUTOCARRO,4.333
43,S.AGATA,4,PALMARO,Interno,3,1,10,AUTOTRENO,8.667
43,S.AGATA,9,SESTRI,Interno,3,1,7,ALTRO MEZZO,8.423
43,S.AGATA,9,SESTRI,Interno,3,1,8,AUTOCARRO,17.333
43,S.AGATA,16,TEGLIA,Interno,0,2,8,AUTOCARRO,8.5
43,S.AGATA,18,BOLZANETO,Interno,0,2,8,AUTOCARRO,40
43,S.AGATA,21,PONTEDECIMO,Interno,0,1,7,ALTRO MEZZO,4.483
43,S.AGATA,22,CORNIGLIANO,Interno,3,1,7,ALTRO MEZZO,8.423
43,S.AGATA,22,CORNIGLIANO,Interno,3,1,9,AUTOARTICOLATO,8.667
43,S.AGATA,23,CAMPI,Interno,2,1,8,AUTOCARRO,7.917
43,S.AGATA,23,CAMPI,Interno,3,1,8,AUTOCARRO,9.362
43,S.AGATA,23,CAMPI,Interno,3,1,10,AUTOTRENO,8.667
43,S.AGATA,26,SAMPIERDARENA,Interno,0,2,8,AUTOCARRO,6.222
43,S.AGATA,26,SAMPIERDARENA,Interno,3,1,8,AUTOCARRO,32.467
43,S.AGATA,26,SAMPIERDARENA,Interno,3,2,8,AUTOCARRO,6.222
43,S.AGATA,33,PRE',Interno,1,1,8,AUTOCARRO,8.667
43,S.AGATA,35,MOLO,Interno,0,2,8,AUTOCARRO,9.833
43,S.AGATA,35,MOLO,Interno,2,1,9,AUTOARTICOLATO,8.423
43,S.AGATA,39,S.VINCENZO,Interno,1,1,5,ALTRO MEZZO,9.362
43,S.AGATA,39,S.VINCENZO,Interno,2,1,8,AUTOCARRO,8.667
43,S.AGATA,39,S.VINCENZO,Interno,3,1,7,ALTRO MEZZO,18.724
43,S.AGATA,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,8.423
43,S.AGATA,41,FOCE,Interno,2,1,8,AUTOCARRO,16.497
43,S.AGATA,42,BRIGNOLE,Interno,1,1,8,AUTOCARRO,8.423
43,S.AGATA,42,BRIGNOLE,Interno,2,1,8,AUTOCARRO,8.423
43,S.AGATA,42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,17.693
43,S.AGATA,43,S.AGATA,Interno,0,1,7,ALTRO MEZZO,8.423
43,S.AGATA,43,S.AGATA,Interno,0,1,8,AUTOCARRO,34.667
43,S.AGATA,43,S.AGATA,Interno,0,1,9,AUTOARTICOLATO,8.667
43,S.AGATA,43,S.AGATA,Interno,0,2,8,AUTOCARRO,50.556
43,S.AGATA,43,S.AGATA,Interno,3,1,8,AUTOCARRO,25.756
43,S.AGATA,43,S.AGATA,Interno,3,1,10,AUTOTRENO,8.667
43,S.AGATA,43,S.AGATA,Interno,3,2,8,AUTOCARRO,23
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,2,8,AUTOCARRO,23
43,S.AGATA,44,S.FRUTTUOSO,Interno,3,2,8,AUTOCARRO,4.333
43,S.AGATA,45,QUEZZI,Interno,0,1,7,ALTRO MEZZO,7.6
43,S.AGATA,46,FEREGGIANO,Interno,3,1,7,ALTRO MEZZO,8.423
43,S.AGATA,49,PARENZO,Interno,1,1,8,AUTOCARRO,8.667
43,S.AGATA,54,DORIA,Interno,3,1,8,AUTOCARRO,8.667
43,S.AGATA,55,PRATO,Interno,2,2,8,AUTOCARRO,12
43,S.AGATA,62,ALBARO,Interno,3,1,7,ALTRO MEZZO,8.423
43,S.AGATA,66,STURLA,Interno,2,1,7,ALTRO MEZZO,8.423
43,S.AGATA,67,QUARTO,Interno,3,1,8,AUTOCARRO,5.5
43,S.AGATA,71,NERVI,Interno,0,1,8,AUTOCARRO,8.667
43,S.AGATA,71,NERVI,Interno,3,1,7,ALTRO MEZZO,8.423
43,S.AGATA,98,LAVAGNA,Uscita Genova,1,1,8,AUTOCARRO,8.667
43,S.AGATA,128,Serra Riccò,Uscita Genova,3,1,8,AUTOCARRO,8.423
43,S.AGATA,140,Alessandria,Uscita Genova,3,1,8,AUTOCARRO,8.667
43,S.AGATA,141,Altre zone,Uscita Genova,0,1,10,AUTOTRENO,12.122
43,S.AGATA,141,Altre zone,Uscita Genova,0,2,8,AUTOCARRO,12.122
43,S.AGATA,141,Altre zone,Uscita Genova,0,2,10,AUTOTRENO,36.366
43,S.AGATA,141,Altre Zone,Uscita Genova,1,1,8,AUTOCARRO,8.667
43,S.AGATA,141,Altre zone,Uscita Genova,1,1,10,AUTOTRENO,3.366
43,S.AGATA,141,Altre zone,Uscita Genova,1,2,8,AUTOCARRO,3.366
43,S.AGATA,141,Altre zone,Uscita Genova,1,2,10,AUTOTRENO,10.098
43,S.AGATA,141,Altre zone,Uscita Genova,2,1,10,AUTOTRENO,3.232
43,S.AGATA,141,Altre zone,Uscita Genova,2,2,8,AUTOCARRO,3.232
43,S.AGATA,141,Altre zone,Uscita Genova,2,2,10,AUTOTRENO,9.696
43,S.AGATA,141,Altre zone,Uscita Genova,3,1,10,AUTOTRENO,1.561
43,S.AGATA,141,Altre zone,Uscita Genova,3,2,8,AUTOCARRO,1.561
43,S.AGATA,141,Altre zone,Uscita Genova,3,2,10,AUTOTRENO,4.683
44,S.FRUTTUOSO,2,VOLTRI,Interno,0,2,8,AUTOCARRO,13
44,S.FRUTTUOSO,2,VOLTRI,Interno,1,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,2,VOLTRI,Interno,2,1,7,ALTRO MEZZO,8.615
44,S.FRUTTUOSO,2,VOLTRI,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,2,VOLTRI,Interno,3,2,8,AUTOCARRO,4.333
44,S.FRUTTUOSO,3,CA NUOVA,Interno,3,1,8,AUTOCARRO,7.5
44,S.FRUTTUOSO,4,PALMARO,Interno,0,1,9,AUTOARTICOLATO,8.788
44,S.FRUTTUOSO,4,PALMARO,Interno,3,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,5,PRA',Interno,2,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,6,CASTELLUCCIO,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,7,PEGLI,Interno,3,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,7,PEGLI,Interno,3,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,9,SESTRI,Interno,2,1,7,ALTRO MEZZO,17.576
44,S.FRUTTUOSO,9,SESTRI,Interno,3,1,8,AUTOCARRO,9.891
44,S.FRUTTUOSO,9,SESTRI,Interno,3,1,10,AUTOTRENO,8.788
44,S.FRUTTUOSO,10,S.GIOVANNI BATTISTA,Interno,3,1,8,AUTOCARRO,10
44,S.FRUTTUOSO,11,CALCINARA,Interno,0,1,8,AUTOCARRO,10.923
44,S.FRUTTUOSO,12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,14,CERTOSA,Interno,1,2,8,AUTOCARRO,12
44,S.FRUTTUOSO,14,CERTOSA,Interno,3,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,14,CERTOSA,Interno,3,1,10,AUTOTRENO,9.25
44,S.FRUTTUOSO,18,BOLZANETO,Interno,0,2,8,AUTOCARRO,20
44,S.FRUTTUOSO,20,S.QUIRICO,Interno,1,1,8,AUTOCARRO,17.576
44,S.FRUTTUOSO,20,S.QUIRICO,Interno,2,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,21,PONTEDECIMO,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,22,CORNIGLIANO,Interno,2,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,23,CAMPI,Interno,3,1,8,AUTOCARRO,17.8
44,S.FRUTTUOSO,25,S.GAETANO,Interno,3,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,25,S.GAETANO,Interno,3,2,8,AUTOCARRO,16
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,2,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,28,S.BARTOLOMEO,Interno,2,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,28,S.BARTOLOMEO,Interno,3,1,8,AUTOCARRO,4.938
44,S.FRUTTUOSO,29,ANGELI,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,30,S.TEODORO,Interno,0,2,8,AUTOCARRO,11
44,S.FRUTTUOSO,34,MADDALENA,Interno,2,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,35,MOLO,Interno,1,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,35,MOLO,Interno,3,1,7,ALTRO MEZZO,17.704
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,1,8,AUTOCARRO,8.194
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,8,AUTOCARRO,17.576
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,2,1,8,AUTOCARRO,9.362
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,3,1,7,ALTRO MEZZO,18.724
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,36.412
44,S.FRUTTUOSO,40,CARIGNANO,Interno,0,1,9,AUTOARTICOLATO,7.769
44,S.FRUTTUOSO,40,CARIGNANO,Interno,3,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,40,CARIGNANO,Interno,3,2,8,AUTOCARRO,20
44,S.FRUTTUOSO,41,FOCE,Interno,2,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,41,FOCE,Interno,3,1,8,AUTOCARRO,9.143
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,2,2,8,AUTOCARRO,8.579
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,1,8,AUTOCARRO,53.288
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,2,8,AUTOCARRO,77
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,3,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,26.588
44,S.FRUTTUOSO,45,QUEZZI,Interno,0,2,8,AUTOCARRO,8.667
44,S.FRUTTUOSO,45,QUEZZI,Interno,2,1,7,ALTRO MEZZO,7.6
44,S.FRUTTUOSO,47,MARASSI,Interno,3,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,47,MARASSI,Interno,3,1,9,AUTOARTICOLATO,8.833
44,S.FRUTTUOSO,48,FORTE QUEZZI,Interno,3,1,8,AUTOCARRO,7.375
44,S.FRUTTUOSO,49,PARENZO,Interno,1,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,49,PARENZO,Interno,3,1,8,AUTOCARRO,17.077
44,S.FRUTTUOSO,50,S.PANTALEO,Interno,1,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,51,MONTESIGNANO,Interno,2,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,51,MONTESIGNANO,Interno,3,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,53,MOLASSANA,Interno,1,2,9,AUTOARTICOLATO,11
44,S.FRUTTUOSO,57,S.DESIDERIO,Interno,3,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,62,ALBARO,Interno,1,1,8,AUTOCARRO,8.9
44,S.FRUTTUOSO,64,LIDO,Interno,3,1,8,AUTOCARRO,5.75
44,S.FRUTTUOSO,69,CASTAGNA,Interno,3,1,7,ALTRO MEZZO,8.788
44,S.FRUTTUOSO,69,CASTAGNA,Interno,3,1,8,AUTOCARRO,15.9
44,S.FRUTTUOSO,72,Arenzano,Uscita Genova,0,1,9,AUTOARTICOLATO,8.788
44,S.FRUTTUOSO,72,Arenzano,Uscita Genova,3,1,8,AUTOCARRO,8.788
44,S.FRUTTUOSO,141,Altre Zone,Uscita Genova,1,2,8,AUTOCARRO,11
44,S.FRUTTUOSO,141,Altre Zone,Uscita Genova,3,1,8,AUTOCARRO,17.8
45,QUEZZI,2,VOLTRI,Interno,0,2,8,AUTOCARRO,8.667
45,QUEZZI,2,VOLTRI,Interno,3,1,8,AUTOCARRO,8.125
45,QUEZZI,9,SESTRI,Interno,3,1,8,AUTOCARRO,7.333
45,QUEZZI,18,BOLZANETO,Interno,3,1,7,ALTRO MEZZO,7.6
45,QUEZZI,24,CAMPASSO,Interno,2,1,8,AUTOCARRO,7.6
45,QUEZZI,28,S.BARTOLOMEO,Interno,0,1,7,ALTRO MEZZO,4.938
45,QUEZZI,29,ANGELI,Interno,3,1,7,ALTRO MEZZO,7.6
45,QUEZZI,33,PRE',Interno,3,1,8,AUTOCARRO,7.333
45,QUEZZI,35,MOLO,Interno,3,1,8,AUTOCARRO,7.333
45,QUEZZI,39,S.VINCENZO,Interno,3,1,9,AUTOARTICOLATO,7.6
45,QUEZZI,40,CARIGNANO,Interno,0,1,8,AUTOCARRO,7.6
45,QUEZZI,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,7.6
45,QUEZZI,42,BRIGNOLE,Interno,3,1,9,AUTOARTICOLATO,7.6
45,QUEZZI,43,S.AGATA,Interno,3,1,7,ALTRO MEZZO,7.6
45,QUEZZI,44,S.FRUTTUOSO,Interno,2,1,7,ALTRO MEZZO,7.6
45,QUEZZI,45,QUEZZI,Interno,0,1,7,ALTRO MEZZO,7.6
45,QUEZZI,45,QUEZZI,Interno,0,1,9,AUTOARTICOLATO,7.6
45,QUEZZI,45,QUEZZI,Interno,0,2,8,AUTOCARRO,13
45,QUEZZI,45,QUEZZI,Interno,3,1,7,ALTRO MEZZO,15.2
45,QUEZZI,45,QUEZZI,Interno,3,1,8,AUTOCARRO,7.333
45,QUEZZI,50,S.PANTALEO,Interno,3,1,7,ALTRO MEZZO,7.6
45,QUEZZI,50,S.PANTALEO,Interno,3,1,8,AUTOCARRO,7.333
45,QUEZZI,61,S.MARTINO,Interno,3,1,7,ALTRO MEZZO,8.312
45,QUEZZI,66,STURLA,Interno,3,1,9,AUTOARTICOLATO,7.6
45,QUEZZI,71,NERVI,Interno,1,1,8,AUTOCARRO,7.333
45,QUEZZI,72,Arenzano,Uscita Genova,3,1,8,AUTOCARRO,7.333
45,QUEZZI,128,Serra Riccò,Uscita Genova,3,1,8,AUTOCARRO,7.6
45,QUEZZI,138,Savona,Uscita Genova,3,1,7,ALTRO MEZZO,7.6
45,QUEZZI,140,Alessandria,Uscita Genova,1,1,8,AUTOCARRO,7.333
46,FEREGGIANO,5,PRA',Interno,0,1,7,ALTRO MEZZO,8.1
46,FEREGGIANO,7,PEGLI,Interno,3,1,7,ALTRO MEZZO,9.792
46,FEREGGIANO,9,SESTRI,Interno,3,1,7,ALTRO MEZZO,9.891
46,FEREGGIANO,11,CALCINARA,Interno,3,1,8,AUTOCARRO,10.923
46,FEREGGIANO,12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8.571
46,FEREGGIANO,18,BOLZANETO,Interno,1,1,8,AUTOCARRO,7.226
46,FEREGGIANO,18,BOLZANETO,Interno,3,2,10,AUTOTRENO,7
46,FEREGGIANO,19,MOREGO,Interno,3,1,7,ALTRO MEZZO,8.571
46,FEREGGIANO,21,PONTEDECIMO,Interno,3,1,7,ALTRO MEZZO,8.571
46,FEREGGIANO,22,CORNIGLIANO,Interno,3,1,8,AUTOCARRO,8.571
46,FEREGGIANO,22,CORNIGLIANO,Interno,3,2,8,AUTOCARRO,10.667
46,FEREGGIANO,23,CAMPI,Interno,0,1,8,AUTOCARRO,7.917
46,FEREGGIANO,26,SAMPIERDARENA,Interno,1,1,8,AUTOCARRO,9
46,FEREGGIANO,26,SAMPIERDARENA,Interno,2,2,8,AUTOCARRO,6.222
46,FEREGGIANO,26,SAMPIERDARENA,Interno,3,2,10,AUTOTRENO,7
46,FEREGGIANO,28,S.BARTOLOMEO,Interno,0,1,10,AUTOTRENO,9
46,FEREGGIANO,29,ANGELI,Interno,3,1,8,AUTOCARRO,8.571
46,FEREGGIANO,29,ANGELI,Interno,3,1,9,AUTOARTICOLATO,9.5
46,FEREGGIANO,30,S.TEODORO,Interno,3,1,8,AUTOCARRO,10.5
46,FEREGGIANO,34,MADDALENA,Interno,3,1,8,AUTOCARRO,9.362
46,FEREGGIANO,40,CARIGNANO,Interno,2,2,8,AUTOCARRO,20
46,FEREGGIANO,40,CARIGNANO,Interno,3,1,8,AUTOCARRO,9.324
46,FEREGGIANO,41,FOCE,Interno,1,1,8,AUTOCARRO,9
46,FEREGGIANO,41,FOCE,Interno,3,1,8,AUTOCARRO,8.571
46,FEREGGIANO,41,FOCE,Interno,3,1,10,AUTOTRENO,9
46,FEREGGIANO,42,BRIGNOLE,Interno,2,1,8,AUTOCARRO,9.026
46,FEREGGIANO,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,8.571
46,FEREGGIANO,43,S.AGATA,Interno,3,1,7,ALTRO MEZZO,8.423
46,FEREGGIANO,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,9.362
46,FEREGGIANO,46,FEREGGIANO,Interno,0,1,7,ALTRO MEZZO,17.143
46,FEREGGIANO,46,FEREGGIANO,Interno,0,1,8,AUTOCARRO,17.143
46,FEREGGIANO,46,FEREGGIANO,Interno,3,1,8,AUTOCARRO,9
46,FEREGGIANO,46,FEREGGIANO,Interno,3,2,8,AUTOCARRO,6.222
46,FEREGGIANO,47,MARASSI,Interno,3,2,8,AUTOCARRO,6.222
46,FEREGGIANO,49,PARENZO,Interno,0,1,7,ALTRO MEZZO,8.538
46,FEREGGIANO,49,PARENZO,Interno,3,1,8,AUTOCARRO,8.1
46,FEREGGIANO,50,S.PANTALEO,Interno,1,1,11,ALTRO MEZZO,8.818
46,FEREGGIANO,51,MONTESIGNANO,Interno,3,2,8,AUTOCARRO,29
46,FEREGGIANO,53,MOLASSANA,Interno,3,1,7,ALTRO MEZZO,8.571
46,FEREGGIANO,59,BORGORATTI,Interno,3,1,8,AUTOCARRO,7.545
46,FEREGGIANO,64,LIDO,Interno,3,1,7,ALTRO MEZZO,8.571
46,FEREGGIANO,64,LIDO,Interno,3,1,8,AUTOCARRO,8.571
46,FEREGGIANO,66,STURLA,Interno,3,1,9,AUTOARTICOLATO,7.6
46,FEREGGIANO,67,QUARTO,Interno,0,1,8,AUTOCARRO,8.571
46,FEREGGIANO,139,La Spezia,Uscita Genova,3,1,8,AUTOCARRO,8.571
47,MARASSI,2,VOLTRI,Interno,1,2,8,AUTOCARRO,4.333
47,MARASSI,5,PRA',Interno,3,2,8,AUTOCARRO,7
47,MARASSI,9,SESTRI,Interno,3,1,8,AUTOCARRO,17.69
47,MARASSI,9,SESTRI,Interno,3,2,9,AUTOARTICOLATO,17
47,MARASSI,11,CALCINARA,Interno,0,1,8,AUTOCARRO,8.833
47,MARASSI,11,CALCINARA,Interno,3,1,7,ALTRO MEZZO,19.78
47,MARASSI,11,CALCINARA,Interno,3,1,8,AUTOCARRO,8.833
47,MARASSI,12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8
47,MARASSI,13,BORZOLI EST,Interno,2,1,7,ALTRO MEZZO,8.857
47,MARASSI,15,RIVAROLO,Interno,0,1,7,ALTRO MEZZO,8.833
47,MARASSI,15,RIVAROLO,Interno,3,1,9,AUTOARTICOLATO,8.833
47,MARASSI,16,TEGLIA,Interno,3,1,8,AUTOCARRO,8.833
47,MARASSI,16,TEGLIA,Interno,3,2,9,AUTOARTICOLATO,7
47,MARASSI,18,BOLZANETO,Interno,3,1,8,AUTOCARRO,8.667
47,MARASSI,20,S.QUIRICO,Interno,2,1,7,ALTRO MEZZO,9.692
47,MARASSI,21,PONTEDECIMO,Interno,3,1,8,AUTOCARRO,8.857
47,MARASSI,21,PONTEDECIMO,Interno,3,2,8,AUTOCARRO,7
47,MARASSI,22,CORNIGLIANO,Interno,0,1,8,AUTOCARRO,8.833
47,MARASSI,23,CAMPI,Interno,3,1,8,AUTOCARRO,16.75
47,MARASSI,24,CAMPASSO,Interno,0,1,7,ALTRO MEZZO,8.857
47,MARASSI,24,CAMPASSO,Interno,0,1,8,AUTOCARRO,8.667
47,MARASSI,24,CAMPASSO,Interno,3,1,7,ALTRO MEZZO,8.857
47,MARASSI,24,CAMPASSO,Interno,3,1,8,AUTOCARRO,8.857
47,MARASSI,26,SAMPIERDARENA,Interno,1,1,8,AUTOCARRO,17.667
47,MARASSI,26,SAMPIERDARENA,Interno,1,2,9,AUTOARTICOLATO,7
47,MARASSI,26,SAMPIERDARENA,Interno,3,1,7,ALTRO MEZZO,8.857
47,MARASSI,26,SAMPIERDARENA,Interno,3,2,8,AUTOCARRO,6.222
47,MARASSI,28,S.BARTOLOMEO,Interno,3,1,7,ALTRO MEZZO,4.938
47,MARASSI,30,S.TEODORO,Interno,2,1,8,AUTOCARRO,10.5
47,MARASSI,31,LAGACCIO,Interno,0,1,7,ALTRO MEZZO,8.75
47,MARASSI,33,PRE',Interno,2,1,7,ALTRO MEZZO,8.857
47,MARASSI,34,MADDALENA,Interno,3,1,7,ALTRO MEZZO,8.857
47,MARASSI,35,MOLO,Interno,1,1,8,AUTOCARRO,8.833
47,MARASSI,35,MOLO,Interno,3,1,10,AUTOTRENO,8.857
47,MARASSI,39,S.VINCENZO,Interno,2,1,8,AUTOCARRO,8.833
47,MARASSI,39,S.VINCENZO,Interno,3,1,7,ALTRO MEZZO,27.076
47,MARASSI,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,27.076
47,MARASSI,40,CARIGNANO,Interno,0,1,8,AUTOCARRO,9.324
47,MARASSI,41,FOCE,Interno,3,1,8,AUTOCARRO,8.833
47,MARASSI,42,BRIGNOLE,Interno,1,1,8,AUTOCARRO,17.667
47,MARASSI,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,9.026
47,MARASSI,42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,17.605
47,MARASSI,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,8.788
47,MARASSI,44,S.FRUTTUOSO,Interno,3,1,9,AUTOARTICOLATO,8.833
47,MARASSI,47,MARASSI,Interno,0,1,7,ALTRO MEZZO,17.714
47,MARASSI,47,MARASSI,Interno,0,1,8,AUTOCARRO,17.667
47,MARASSI,47,MARASSI,Interno,0,1,9,AUTOARTICOLATO,8.833
47,MARASSI,47,MARASSI,Interno,3,1,7,ALTRO MEZZO,8.857
47,MARASSI,47,MARASSI,Interno,3,1,8,AUTOCARRO,26.524
47,MARASSI,47,MARASSI,Interno,3,1,10,AUTOTRENO,8.857
47,MARASSI,47,MARASSI,Interno,3,2,8,AUTOCARRO,6.222
47,MARASSI,49,PARENZO,Interno,3,1,7,ALTRO MEZZO,8.857
47,MARASSI,49,PARENZO,Interno,3,1,8,AUTOCARRO,8.538
47,MARASSI,50,S.PANTALEO,Interno,3,1,9,AUTOARTICOLATO,8.833
47,MARASSI,53,MOLASSANA,Interno,1,2,8,AUTOCARRO,7
47,MARASSI,60,CHIAPPETO,Interno,1,1,1,ALTRO MEZZO,9.667
47,MARASSI,61,S.MARTINO,Interno,0,1,8,AUTOCARRO,8.312
47,MARASSI,61,S.MARTINO,Interno,3,1,8,AUTOCARRO,8.833
47,MARASSI,64,LIDO,Interno,0,1,8,AUTOCARRO,5.75
47,MARASSI,66,STURLA,Interno,3,1,7,ALTRO MEZZO,8.857
47,MARASSI,71,NERVI,Interno,3,1,7,ALTRO MEZZO,8.44
47,MARASSI,101,Lumarzo,Uscita Genova,0,2,8,AUTOCARRO,3.967
